GDC_Aliquot	proj	mean_CN
3ea2b821-8f7a-4430-9b27-16bdc5f0b4d4	OV	2.63030821080761
3ea8c102-7d7b-49a5-893b-a1ea2fdbe6ae	OV	1.66031507080973
3eb07a33-4d0b-42fe-a681-459d5ae09a37	CESC	2.70082689633175
3eb0c7b6-5cf4-48c6-a888-9d3ee8ad5ff3	GBM	1.99508137601789
3ebe33bc-3144-4179-9ef7-80edf9253f62	LUAD	2.06731731111494
3ece32e5-83cd-4c15-be36-8ad76bda8160	LUAD	2.00052589483468
3ed42a48-5e23-43dd-8c79-c07e869335ad	BLCA	3.50567742588971
3ed721c2-9d7b-4547-be8f-e9506ccb5dc6	LUSC	3.06058233825664
3edbb14f-435b-41fe-99b6-a0a732330aff	PRAD	3.93367201578214
3eeef706-d692-4d89-a81c-6d24dc8853a6	CESC	2.00523237132296
3ef2dabf-e93c-43bf-814a-aa231449defc	LUAD	2.00403360013216
3ef3370f-117e-435f-b769-364a17369726	LUSC	3.04023903277913
3f01281a-1189-47a4-bfef-26dd32c664bf	LGG	2.06646166259508
3f0544a7-a6c9-4ba1-bdd8-ba7888b3bab4	LUAD	3.45719221476457
3f0fba6d-2653-4f7e-b294-ab73b50d6244	LUAD	3.76307453347673
3f11f1d0-6da3-42c8-b73c-72059b27d371	PCPG	1.90286983597397
3f1f256d-e80f-4925-a023-e71d2386c133	KICH	1.55154657593299
3f251fc1-31d7-4c8f-8331-2f3a49fd8fc0	PRAD	2.00079916886576
3f2b4812-d558-47da-98e3-c9d7b3b903e8	LAML	2.01485576703979
3f2c2976-0966-4b05-89a5-6aa6018d4582	KIRC	2.07110750539922
3f30b69f-77aa-4ece-850a-75060bdc60ec	ACC	1.96958975362545
3f39427a-7877-402f-b87f-c2db0643daef	LGG	3.85248215852116
3f40a820-1c82-45b6-a176-4135c8353ee8	LGG	1.94322845305287
3f432085-c8d1-4b6d-b8aa-8378d5033dc2	THCA	2.00032156510971
3f49c193-9c42-4609-b452-c529b9e3928f	THCA	1.98871970504363
3f50fa02-5bd6-44e2-86db-fec0ea239f53	SARC	3.73490976977226
3f5370c5-56db-4de1-8c19-16c299e3762f	PAAD	1.95067041194732
3f55cf88-7ca4-48ac-8cd0-2f5b33948710	ESCA	4.39793614771278
3f6a0685-0cb8-4497-a6ce-f06dc9e83e39	LUSC	1.82162224063343
3f6a09bf-af0f-42ca-913e-fb24bc0f3932	TGCT	2.857207264764
3f6b2e4b-547c-4cad-86f1-e9c5a74e2101	STAD	3.87368314284763
3f7272d0-dda4-4232-a079-d77f1567d529	OV	3.98888325239076
3f74a42d-1ae0-4e1c-bd2f-eecfd8b18d50	UCEC	1.97827521216405
3f799bb6-98ea-42dd-b2c4-612185f1cda7	GBM	1.88231038557629
3f7bd62b-1e7c-40c0-b85d-925b6691ccd7	PAAD	2.00089802714263
3f881690-6c16-4135-8dd3-beb5e99e4341	SKCM	1.89987099831006
3f881f6d-0ef2-4ef6-9e3c-8723150c71f0	UCEC	2.03921816011701
3f8c61b8-2706-484b-8cc0-a5ece050b8f9	GBM	2.0030735983594
3f8f1c66-bd17-4350-ac20-8533d090efab	UCEC	1.99707931884516
3f92a9cb-5bd0-44b4-bc75-efe4b8c29b92	BRCA	1.99709891026042
3fa6dafd-63bb-44e9-bd30-ffa925c93c84	CESC	4.02523693481112
3fa9dbc7-76a0-4ab8-865c-eaeaf9c4de28	BLCA	3.30233401272635
3facd228-18bb-4070-839f-ff5460964d02	KIRP	2.2811245085634
3fb5b680-d214-4ad1-8fbd-17b5d50343bd	HNSC	3.95979517436849
3fbc2630-ca7b-44f2-b331-bcf6dfbf6982	OV	3.62511485578096
3fd01fad-79d8-461d-9aec-a2bf42474827	BRCA	2.00507367284437
3fdbb9cf-afb9-41f3-8963-eef43dafc703	UCEC	3.13029402638497
3fde71a8-7e13-491b-b2ff-f567c8c7c1d7	COAD	1.99720256149937
3fdf4509-6cc4-4ee9-b76f-79f68c644659	COAD	4.80193654033703
3fef48e2-6312-49ae-8da8-55392bf6a764	HNSC	2.11979601238426
3ff139b2-d38f-43e3-9dde-455617e347b3	PCPG	1.92208860892304
3ff5a236-6b06-4717-ac2e-1c6f67f8d85f	STAD	3.5306514453627
4008290f-3dfd-4acb-87c9-1590c29c51db	STAD	2.48075611816902
400c497f-cd15-4573-90ca-565cfac725bb	GBM	1.84449022267444
400d38b3-6180-4334-983b-72efd5c7a018	HNSC	2.06264797969847
400e0133-bdd9-42b7-85cb-e486303ab5b2	OV	1.76351722976074
40130171-1b88-4786-aa16-143fdfe7d322	LUAD	3.04508264158688
40162c04-f41c-4d34-98de-2e7961c35302	KIRC	2.02965385635553
4017a9b9-7cce-4ffa-bf8a-fe550117a89b	KIRP	1.99952182201475
401a4b1d-1f1d-4d3c-b330-02fb9ba433d3	BRCA	2.06344208776956
401ae3d9-b8cd-4760-a42b-616e2a0d02be	LUSC	1.86114661222218
401d7831-84ec-4907-bd2e-655dbdf1c8e0	GBM	1.98331339222477
4030791f-1467-4677-81c9-b792fbc19688	LGG	4.07166906008394
40390b34-4b2c-4afa-919b-fbffe1dbce9b	UCEC	1.76141275990054
4050234b-1272-4115-afbe-c2dd860e749c	STAD	4.01578221460496
40597127-7c59-433e-9a3d-f755744f2e7e	KIRC	1.99475546347603
405fea68-42aa-40f7-8994-016a566326fb	TGCT	2.82089272615588
406831ad-971a-438b-843b-b2e2912e8b29	BRCA	2.37597256421178
40715f44-b8b1-46fc-9595-1d30cce90476	SKCM	5.48748887134934
40779c80-8f8c-4af7-84a7-03b0bdc25602	PAAD	2.00365337697544
4079964f-66f4-49bf-8f3a-bbf4ea4c7af5	STAD	2.36038697143971
40aaa2ff-f475-4fc1-b100-2edfea304627	STAD	2.13999152833393
40aac58d-9d3d-4cc3-ab4b-c02b28b8fc5f	BRCA	1.98234062126035
40b12018-6a80-4123-bf77-50375e76e687	UCS	5.37077772665972
40b3f896-3f24-40fd-8e25-9079e2fb7389	STAD	2.40502616427657
40baece3-2fec-4e90-83ec-02600c9080bb	CESC	3.12015202372831
40bfa491-7667-4b80-935b-dd0ce559e001	PRAD	3.44395392504689
40c683dc-6337-4e19-9a9d-bad8fcfaa026	BRCA	2.99639006297753
40ccc704-6fcc-4e7a-8b73-8106a0445349	LGG	2.15679300357856
40d2e290-9d48-4f2b-930e-eb68cd46baaa	LAML	2.00499810066082
40d44ad7-21d1-4e5b-9f4e-5a46363e6cf4	KIRP	2.20895095163807
40d5bf73-1426-4a57-92fb-0ba79c7a20ed	KIRP	2.23646867209137
40dbae55-e2d2-439f-843c-bea6eb4590d7	STAD	3.56260515547458
40e15093-95f7-4c94-979e-222a36daf685	THYM	2.00155445788834
40e41ce7-8a6b-440d-be49-8502f20b1c96	OV	1.80403312510942
40e8e0af-0ac6-4b5a-8db8-e33d4d17430d	UCEC	3.22906401064572
40e9e487-2885-4734-a001-f13bf3e7078c	GBM	4.21670332981848
40eecbe3-8439-45f2-9d6f-bf2df08b3e7c	PAAD	3.50697394319586
40ef83f0-cb32-4191-a440-3fcc76d1148f	BRCA	3.67204203395072
40f33f55-d207-44f9-b4d1-5ba6106794e4	STAD	4.21701769806621
40fc0f01-8f9e-4d22-9b51-a309187aa3c0	ESCA	2.97921780776965
40fd2b97-d7b0-4d0f-adf6-97fab00162d5	THCA	2.00030117546748
4100914c-192f-4cac-ac05-56f707463196	BRCA	2.02425873399063
41046be1-ed8a-41ae-9a31-d5aff9344b2e	PCPG	1.95674361880486
4104df00-1af0-40be-867d-ba794e075ae7	BRCA	1.99490061571505
41065245-b1f0-487a-a8c7-8e1d2d846d3c	HNSC	2.02757759375773
410b0b1c-c115-4cb6-b896-d1846a8384de	OV	1.92147668827217
410eb344-47ff-40ad-9d21-5b075e597c41	HNSC	2.09373246955411
410f5db9-0195-4a12-80ae-25a3d1b13663	LGG	2.0099708991189
411c6511-3b3e-411f-8f36-8074e4924d0f	THYM	1.96621274750332
4123a900-1723-4696-98c3-4bcc77aade36	LUAD	2.12200540064683
412a949c-326b-43cc-9753-87dcda33160c	COAD	2.33648801622705
4133ffe3-9263-41d5-958d-6078bab4891e	SARC	2.43357728917112
41386f0c-6c92-4ae3-9b7a-fc2b98108e4f	OV	4.55387008718976
413cb162-556c-45d3-a6b5-a8c2462d18be	SARC	1.92109667861597
4143be85-ca59-40c6-a441-a0c796c36f55	COAD	4.10156562342338
414ebcf4-7ae5-40b7-a7b5-5c5534447a46	LIHC	2.36993330500198
4151fbb8-f3de-48c9-aa60-1249d1f75d96	TGCT	2.70242801973758
4153fdf1-ac2c-4d5f-9150-e54745f0ef22	COAD	3.86212299917559
415a058a-072a-4088-baa5-7387efd002ed	SARC	3.92049478387588
415da039-7a44-4d01-8a2d-eba57e7f3620	LIHC	2.18373152420592
415eb849-be66-47d3-a813-100c1eed8345	BRCA	1.91909879512653
4163c7ea-de9c-4bec-a9f3-35f02ad35a1a	HNSC	1.82803848116187
4163e1e3-0ddb-4f03-84a8-9cfdf2492d84	HNSC	1.96660076673992
416b7410-aa61-4adc-9b05-387e58780c79	UCEC	2.2084978456613
4179ea89-7dc5-4a24-827c-e79b264547a4	KIRP	3.93596486174516
417cab0f-6b84-4521-8b9c-bb43d2dc6dbf	KIRP	3.74349317103501
41902ab1-665f-40dd-88f6-89d3efdbf897	OV	2.51906076451207
419098e5-b718-4d52-bb78-b062acfe53a2	LGG	3.82661679885487
41928ad2-1f4f-48e2-954e-45788707ebe7	LIHC	3.23695516342604
41966db3-00ec-4edd-b610-818d6fff241c	LIHC	1.92310688795018
41a3374f-35ae-4eeb-8a6a-b600ba38935d	HNSC	3.43634724352934
41b29781-79e5-446c-89d2-39c565d48402	GBM	2.03651342018221
41b3be7d-4f77-4065-af1b-a054a17e3810	OV	2.80883328898046
41b4cddc-6650-46cc-acba-d20052bbc80a	HNSC	4.15885897655832
41b7c449-47f2-470f-9f92-f3a4a02c8549	MESO	2.01047469665042
41b84231-a3ed-464c-8dbf-e8164042de6a	OV	3.33102970692011
41ba72dd-1519-4d71-a57c-5b0e82534e37	BLCA	2.05999194991594
41c1487f-6a8d-4ace-9ecf-4a2d3e7ab558	STAD	1.7992042853278
41c5f40d-0112-465f-8a36-8c19c3be0fa3	STAD	2.08223705066379
41c62ca9-f9bf-45e6-bc2a-398f81ff57c0	SKCM	1.99550702805917
41c95a2f-4ffa-4a25-beed-10c862faef6b	STAD	2.07837838692961
41cabb2a-ef3b-42e2-af1c-74eaacc1a169	ESCA	4.20542427392732
41d138fb-cc75-4790-a72a-4256b0c5ed11	KIRC	4.13937242696848
41d57cf8-ed54-4809-8ea0-182146ce9add	LUSC	2.01210452811055
41db77c4-697f-414b-b415-e81ca582689b	BLCA	3.83848532280786
41e508ef-91d9-4ee4-8953-bd81987865e2	BLCA	3.2256687420524
41e6ce80-5607-4d63-aba4-fdf657eb0227	BRCA	2.00095310167154
41e81e90-8e68-4fa5-988e-4a617c521aea	TGCT	1.74788350446444
41e8549a-9aed-42bb-9955-cf8b7aff0203	BRCA	3.92300265688459
41e940c9-2569-47ae-adcc-5eb6165c710e	UCS	2.17957484766343
41eaa6c7-aa4b-4ca7-a31f-bf8d4eefd884	PCPG	1.92314891396791
41eb05db-05e1-47fd-867b-6f6fc19c1c60	STAD	2.06767677852797
41ec4d92-2afa-4153-a8eb-05a2df5fe503	GBM	1.91171314948723
41fce323-df18-4a94-8478-8228eb2de927	READ	2.81344626060519
41ff3f6a-d19a-4b00-912d-98641c423ae0	KICH	4.79256747091733
42063455-e17c-42aa-a825-71b32c84437f	BRCA	4.40615939243191
420e849d-6ba2-4a1e-a2be-ba7bf89e6f76	LUSC	2.45865401675026
421960b8-dc92-424b-b39a-062366936957	LIHC	3.56463971227635
421c3727-1dfd-4904-8dcc-219b650d653c	COAD	4.87721534257056
4222321b-83fa-48b5-a056-ae5747d1a837	THCA	1.98700801780477
422827b1-b4be-496a-a991-24e228e8a48b	READ	2.48277704634921
422fa025-16c8-482a-9691-8f97c7bde5ec	COAD	4.67773480428448
42340541-d750-4ffd-b852-28a4f2c5bf3b	LUAD	2.09765392734481
423b1853-0230-4471-ad3c-481b24da6e22	THCA	2.00245279023259
42457a4e-9524-4e5d-8ebb-6cb273145cac	LAML	2.05246831048434
4248faef-3fb7-444f-8a22-4a02276ec4a0	LAML	2.0002643789732
42496ce6-0aae-4ae4-a70b-6f339b5b7e62	OV	2.73231809041003
424c49bd-5178-4f9f-ac74-144644d95368	UCEC	2.07790444812091
424ca0d1-7291-4b1f-ac3f-d9faaa4b27fb	HNSC	3.59433722792797
42588bed-072e-4441-baec-f906b14dd740	STAD	4.1877075165234
425cd1cc-6877-44c3-b90b-b3027eeb742d	KIRP	2.44132384251499
425eb6d1-b163-4dd1-be36-dedd49d77c83	UCEC	2.16421144156598
425f1eca-1a99-4391-ade6-d2b1c93682c9	ESCA	3.69722430765961
4272ee3a-abb9-4f2b-8a75-dce32a3fabe8	LIHC	2.08978437298877
427365e3-848e-47bc-aa2c-324a44a85440	THYM	1.99899099678144
42739a98-2621-477b-bc4f-1ea32fc065b3	BLCA	3.5400224380174
42742aaf-2dea-480a-b944-d933e2e11986	KIRC	4.54288043058344
42750715-8486-47ea-8b12-9045c8c64944	LIHC	1.97203587584144
427599b9-c7f0-4360-9990-34cbbc3bf39e	KICH	2.978096511422
42793737-10f8-455d-9513-d21b261dd164	CESC	4.14349293251704
4283ad91-7301-43e4-9584-1267539caae0	GBM	3.96930099400387
4283c580-3273-472d-935a-6b154f2b34db	KIRC	1.88054864172055
42848351-936a-485b-a9ee-3a5552919bb7	GBM	3.49377342743292
428b3ef4-62bb-4966-b35d-57e333191db5	UVM	2.01926395632463
42909540-b39a-4a16-83a6-ea5a61fefefd	THCA	1.99978194186629
429961e2-a202-4f7f-99f4-4a159b480c28	CESC	3.418742673299
42ad22cf-856d-4eec-9533-33550410632d	THYM	2.00007680362195
42b23a24-555a-490a-bbfc-6a8946068311	TGCT	2.73089145145295
42b4eab1-b538-4a0a-8f1f-91a90979d8a1	LIHC	2.08488438029434
42b85a1e-6d7e-4a3a-81bc-a4e5fa30df25	LAML	2.0063606568831
42bb894c-2eb0-44ff-9cce-e9733fc7a6ca	UCEC	3.58866845928155
42c2ff49-54cb-4d9a-894d-87d6daeb61f1	LGG	3.96592463286333
42cd79b7-b298-459f-9186-2df6077c99a8	PRAD	1.95317201096678
42d65790-8396-4721-a9e6-b3477c3bb964	HNSC	3.45551574131327
42d773cc-3fe5-4586-9a16-645b2401ac00	ESCA	3.61068386289952
42d878a6-160a-40a3-a72b-f5e9a4270b2d	BRCA	2.93092274612691
42e694ab-fa1a-4613-8066-745b28a6ea9a	BRCA	3.76335361931031
42eb6aaf-02b1-4f22-b5d2-7c871ca4d516	BRCA	2.12325088925021
42eeadf9-e914-47f0-adf5-f261e42df086	GBM	1.97376940022898
42f01c64-0a67-477a-8286-f53954c299f1	PRAD	2.00011150289308
42f4426e-239d-4ef6-b680-09338ba60cd3	LUSC	2.94617804826495
42f674fe-72f8-4dd0-bb04-f01c45de0817	LGG	1.99314912590046
42f8da15-4b82-4660-8f91-7bf874fbe35c	BRCA	2.15166798892004
4302237f-ebcb-49bb-93e0-17c4130b47c7	OV	3.31313288859785
43098392-27ff-4e69-8d18-6d779c794dc5	LUSC	5.35229195905483
430a76ec-07bd-4b82-89ad-c0d79f35b48d	PRAD	2.00012163106371
432be5a8-8330-449b-b4e6-65cbf0a7a308	LIHC	4.99633189102911
43311616-1c38-4ca2-bf9f-157abc063486	KICH	2.98383273149747
433bf696-54c1-4468-b027-38e02c439436	LAML	2.05082003157013
433e578d-ff8e-46bd-976d-203a1dbbd180	PRAD	1.92869421839025
433ea0de-2d45-4523-8d20-9728ae759985	LAML	2.03084486883016
43446fc2-82dd-4759-af34-b0db537143f2	BRCA	2.14526556127056
43473953-f2c3-4c2f-b3a3-bab80cc6b638	LUSC	4.71947762789613
4354f08c-d05a-4b68-a4fa-d13c9d9ed0f9	COAD	3.32067142868091
4367d26e-3dd3-4327-bc4e-583fba9e964b	LGG	1.9909051097662
436cc7ca-158c-4a98-ae61-a5fe8f43b42b	STAD	3.41107386030705
436e754f-8cfb-46e8-a2f1-2648f56098dc	STAD	2.38690565218435
437000da-0316-4788-bd81-468f0927a986	LIHC	2.11627286213761
43781f58-a738-48c1-a251-d4dc5f3fe062	BRCA	1.91336470650605
4388801f-b7b6-477e-bb1c-51127408fb3c	LUSC	5.50400383217378
438bf0f6-af07-42dd-8121-fce6c1163e97	BRCA	1.9145370514368
43968f11-0a4f-4a8f-8a2c-c57c37b3a0bc	COAD	3.20805287946215
43988b6f-5383-41da-b759-30f7c88cc189	THYM	2.23061997051736
43a50f21-31ce-462d-94ee-a2b069fcdb00	COAD	1.87786036248981
43b1772a-5dc9-4617-b165-bdcb39a12b17	THYM	1.99971486476417
43ba3339-996b-4477-878f-4a62c471ab5f	BRCA	2.04953432041645
43bc5e56-b062-4fd3-9523-a3e9c43ff31d	PRAD	1.97317795425112
43d84f38-74aa-4d87-b87f-7aaab146ee17	LIHC	3.45543587782077
43dcbbbe-7151-4e3b-b312-61f104174737	KIRC	1.92120910489682
43e161fc-004b-4d99-9a68-e80d38f4f2c3	LUSC	2.80292104249691
43f9e46c-df99-4215-8a8b-10543053e5b7	BLCA	1.99978953176734
43fbde3e-3d56-45f1-afc6-a64c6a661500	BLCA	3.28449575385779
43fbf86a-a9e3-446e-b1ca-83f64e45cf06	BLCA	3.68582936406237
43fe0726-6098-46c1-88ed-5a35bcd755a2	PRAD	3.89516687170997
440279e1-875b-4272-8712-6103466c277a	COAD	2.68131611270223
4406c3fd-d35a-45cc-8064-4caf5bc6a126	KIRP	2.36326042966636
4408f29d-17bf-4650-bb28-c4cb3138fdcb	HNSC	3.5998357101439
440c3c67-9d1a-4423-adcb-c0d98fbace37	LGG	1.85744584437047
441930b3-1f9b-44b7-ae00-591f58dffced	ESCA	4.04294576599006
4422c6e4-7d4e-46fc-a49e-884e11e3cd4d	LIHC	1.93648191925057
442a56ac-793b-4b45-8d57-86a8b42edcc2	HNSC	3.91407517383923
442b3440-dbc5-48d0-8c29-952989dc6caf	MESO	2.07056306705459
4431b34d-2124-4f74-a453-6d12e4e76c30	LUSC	2.84644544480157
443dfcb5-e0bf-4885-a872-562648441ea0	GBM	3.80770281923721
44406a05-5dac-4ac8-95d0-e8ab122de9b1	GBM	1.93090893673899
4443f3d9-0ec2-4d5d-a174-5ff74be49098	PRAD	1.99222583470354
44458e5e-f0e9-428c-b63a-7cf9f6492b41	LIHC	2.19673362507153
4446c5b8-20b0-4a37-a9b8-c5d4a611be37	LGG	2.04929232575808
444d5aa5-d5bf-4327-a7a8-53bdd8bd1834	LIHC	1.80750638821442
4451bd7f-1d05-423d-879b-9a168a50afe3	CESC	4.2205358685038
445e5eb1-ede9-4d57-b567-aacf8eafe7e7	KIRC	2.05181799112447
4465a2bf-c030-4739-a231-7f87752bb51d	KIRC	2.12055418942074
4468b739-8a50-40d5-bf6b-6faf803fcc5a	THCA	1.99931592345537
4470973d-1d06-4721-a7a4-04620a53db48	KIRP	2.16726494559363
4471fc55-0fa6-4078-b391-1541fec710a4	COAD	2.3910677296863
4477485b-acf6-4957-8dd9-93c8b6974973	KIRP	2.21375697557321
447f9c21-4fe0-4b52-a5d5-78668e443665	DLBC	2.1182322752341
448013bb-b9c9-45f1-8d27-cbf20b2975d6	KIRP	2.02040843827056
44820343-75e0-477e-99a5-ea0fa62adae9	PRAD	1.95881897880644
448b67de-bb6c-434d-a33a-5f0533b14e67	COAD	4.00176095206503
448c9c56-7da3-46b4-b6d4-c2503a954d86	PRAD	3.73603182674573
448d09fa-2098-4cc4-8e14-749787fe9519	GBM	1.98850505636772
4499fd14-ec07-429d-8a7e-f1816fb32027	LGG	1.94372948282366
449d1823-9cd1-4a82-a3ca-75d10d6f2a0c	THCA	2.00117589577943
44aecbcc-21e4-4cc8-96b6-2fe8e2e21192	PRAD	2.00086886893721
44b803e1-677e-4c07-bf45-4c185c3f97f3	LUAD	2.42012991951276
44c39269-efcd-4f13-afd6-a7cf8d959e0e	LGG	1.87835615006951
44c4a21c-c1f6-41c8-85c8-137f7849f43a	UCEC	2.08747698289642
44dc168b-61e9-4f16-bd18-a7b73a095f91	UCEC	2.0043914484664
44e09ba2-1638-477f-98f2-81c75ab6c567	PCPG	3.75353345605965
44e3672a-f771-4dec-9dd4-27357aeef66a	HNSC	3.37963863776022
44e9d55d-0d78-4551-9bfe-c84bb1628135	LUSC	1.63150325887117
44ed94c7-549f-4b30-a952-34123516fa62	UCS	3.05410399619421
450b3fdb-d489-404b-9131-dfa3d4626b53	HNSC	2.09563272281385
4513b9b7-3ac2-4c24-aff0-783d2657d368	LUSC	3.78371504264505
4515863c-b37e-4634-9c37-f689142308ba	STAD	2.00222819550819
451900ba-ad75-47b4-a556-399a7e3038e9	GBM	1.95886471266689
4521b034-5be9-4cf9-ad57-00cd27005819	BLCA	4.0325173905466
4524d67a-604f-44a9-8638-dd472da98b91	OV	3.06825351238226
4531469d-28be-48e8-bd59-33625ee5946d	LUSC	2.53602978219206
4532e72e-b536-424a-8055-e2f371539516	KIRC	1.9570763548664
453913d8-e1ab-40f4-8a0f-55d33b38b2a7	THCA	2.00036813325022
453a93db-c5f0-49df-92ae-03906adb4f37	UCEC	4.06946848299117
453db103-8735-4c4f-825e-9db73b53f2cc	LIHC	4.08811781421485
453e7ae3-aab3-448f-ba69-a4d39e4e2b18	THCA	2.04229077628705
454c849c-9194-41fb-91bc-3db91948da6c	LUSC	1.99993301815666
454e0016-63ac-4727-a1bd-0319b09d17a0	BRCA	4.88657157871407
45579fb9-3767-4032-9774-080739cffd12	STAD	2.19868203188143
455ea01f-6b03-4c0f-a402-91a8e2607a67	BLCA	2.32368660292938
455ec506-1295-49b9-bd5b-c86613f76541	LUSC	3.22120449493096
4561c40e-e736-4f4c-b18a-62c43e149e07	LUAD	5.12012236709749
456a9068-4eec-4762-b1f2-028926da5677	COAD	2.00188902243407
456b1e0c-72a4-4850-b52b-8eecf5ecabd8	BRCA	1.94517821031044
4570b87f-8116-48bf-86d3-b993536c88db	BRCA	1.98146470352123
458805a0-64c5-4e9a-958e-537047e41a86	BRCA	3.31476474589615
4588244d-e5f9-4cad-9915-1c6f4c0f887c	BRCA	1.95002230356112
4588d2d5-167f-4a3e-8957-a7190ecb764d	LGG	4.01482517055313
458cae14-357c-4147-810d-9bd1179430a9	GBM	2.05826469585907
458ef27d-cca3-492f-8bf5-ae582037a472	THCA	2.00010720948081
459b5330-498b-44f5-a007-83a7ee7dc199	UCEC	2.0398806652291
45a09de8-b564-4737-b360-09bbaa023ab5	COAD	2.14211518336608
45a0f345-3bc2-45a4-a315-8dc79eb98b11	PRAD	3.99079117355538
45afe7d6-2959-4652-aecd-4cbe214dbfce	STAD	1.93118077400188
45b6fb5b-6907-4ce8-a3e8-78336d4a70e6	CHOL	1.79371429070565
45b72c47-5563-46f7-ac38-2b910f8087b8	LUAD	2.26868013316427
45cb4574-7f37-4087-80ab-2a5045aec8f3	MESO	3.40812021078369
45cc6ad7-f378-48f8-8b7e-aabf25968809	LIHC	1.97207988803114
45cd3245-572f-4f66-b929-11278c999949	LIHC	2.19370448399858
45e20c52-97de-401b-adaf-da7a899bba6f	COAD	2.0064149143037
45f01392-b423-41f8-96bd-25d357583916	LGG	3.48153791755755
45fb5ee9-255f-44f8-a710-1fa817292437	GBM	3.68261862358626
4600ba03-2e46-4737-b23d-e47aa72997cc	UCEC	4.59979891609852
4600d3ec-c67f-4b6e-9d26-eb1fd9efd534	UCEC	1.99599886836678
460be784-f24a-4125-9c45-33de134fded3	THYM	1.99922792338919
4611efa8-e6fd-4dc2-a737-0b15f1304e86	GBM	2.19295171792387
4613360f-cf63-4836-a12b-c48cb8602417	OV	3.79946036082413
4616a1d7-ca85-43d4-8e06-57238b83a32c	UCEC	2.00781761237316
4617717b-6ae5-4b2c-a967-484df7fb600a	LIHC	2.29829903632856
46285202-b19f-4f78-8394-fcd1d48eabd3	LUAD	1.78427873648883
462ac8ee-1dcc-43fe-8c55-844caff2052c	STAD	4.01016633484622
464301d7-c581-4af0-8072-f27845d94362	LUAD	3.5669513314153
4645e0ba-1151-413b-8f04-4d69d789b9be	HNSC	3.3732793538097
4646490c-961f-4a43-93ef-df8987ef114d	TGCT	2.77983294820198
46592e9a-f272-49f2-a65f-55100a9b7d79	KIRC	4.27366677057145
46625639-1e23-44ed-8180-b609dc357e71	OV	2.98150296020836
4668219b-4592-4021-8447-a8b51a56b93e	GBM	4.29486930482853
466c7664-9346-4735-9b66-16d10622beae	COAD	3.10847785054433
466ea3ad-ca99-48ed-8ed6-fb6752821679	LGG	2.01057439735186
4671c978-071f-4c14-bc7d-3c4e83eb63cc	PCPG	1.84284646511336
4681cf59-aebb-4382-8ee8-ff7a80365cf3	STAD	2.01969116577831
4683d4c7-fe11-4eae-9328-d129b8d8f385	LAML	2.00966332268027
4689e317-748f-4f6c-bb02-1d7e15c511ff	KIRC	4.00869428868015
468a304d-ff29-42a9-a75e-d64408fe1956	LIHC	2.07799023825806
468dbd0b-d3cd-4fbd-a5d4-2eefe1a34c21	MESO	2.03958699307126
469282b2-4cf8-4236-98f3-7b1a579fa07f	KIRC	3.84623009142081
4695c0f4-4d30-4604-84b3-81407bf980e8	BRCA	3.839196703123
469ed921-dbe1-441e-9756-9ee090d45b48	KICH	2.89676085425063
46a2b8e1-c526-4742-9fbf-9e5404d35c9a	THCA	2.00183753492408
46a465fd-6caf-4591-a288-7fdc2101c9e6	CESC	2.64441834617686
46a7082e-19e7-4f1a-806b-31c2db120c34	BRCA	2.04705689469086
46ad10f0-8259-4984-a331-2c004d0e20e4	CESC	1.89087498807908
46be3863-04f4-4425-bea7-a04ae07e68b2	THCA	1.99086773644105
46c06b3c-05fe-43a3-b367-260f425d485e	UCEC	1.93886813247907
46ca210a-0284-4e84-9a0b-4648b337ed02	BRCA	4.36034344140828
46cf71a9-f226-4dcc-8ceb-0ebf081bc90e	READ	2.0749297648915
46d19e9f-5ab7-4a17-91b5-f79a57267a35	LGG	3.75743615724924
46d80a27-a4eb-4503-92b3-aeafa257fb14	PCPG	1.95923409582801
46fac75c-1a95-41a4-9290-715867726430	KIRC	2.00733111656909
47086a80-52bf-48e9-8766-67e6df727911	LUAD	2.13949675862897
47150649-c6a6-48fc-a65c-bc621cbaec41	BRCA	3.67309839035973
4715cb60-b523-438a-952a-613839c442b3	LIHC	2.00239221282123
47174a3a-d374-4f19-b977-be37e5a8d22b	CESC	2.01207666772814
471c575d-ca38-4eab-bc77-c7737b657c2e	KIRC	2.16018544833965
4720f00e-9441-4cf9-b80b-8616d2e8a4d2	CESC	2.04316801127264
4720fb28-170c-451c-8c31-64239ce466e8	UCEC	4.218255539211
47291166-59b1-4afc-aac1-303e70280854	STAD	1.95528774051845
4734d6ee-b503-44fa-8937-65bfc5237da4	KIRC	1.99369258512204
4735222e-a2ca-4771-8321-252955940ddd	LUSC	3.3369265156533
473b3c2c-e485-47e9-ad75-ea3ce2d42282	THCA	2.0000891993464
47450c40-2d13-4b10-a7c6-7568270dfbec	LUAD	3.52998808105763
474dccd4-0a05-45be-ad6f-6f977cdb4017	KIRC	2.01120411097943
475be2f7-8c12-45c1-9aa4-c94758d0a5cb	OV	1.89791093463554
476774bb-7385-42b4-9c75-386152c266e4	LUSC	3.085087594453
47729702-3598-4a49-bef9-def1ad2e9f1c	LUSC	1.84427377522371
4793a997-e31a-491a-aa0f-3f3116fa8ae5	THCA	2.00264993988768
479d61d7-b682-4760-8fea-92b7e52c802a	SARC	3.02525236836036
47a40c55-6066-499f-a0ab-127555f66481	OV	2.42159498768957
